id,Final_Image_Path,Dublin Core:Creator,Dublin Core:Date,Dublin Core:Description,Dublin Core:Identifier,Dublin Core:Is Format Of,Dublin Core:Publisher,Dublin Core:Subject,Dublin Core:Title,Dublin Core:Type,Item Type Metadata:Addressee,Item Type Metadata:Addressor,Item Type Metadata:Features,Item Type Metadata:Place of Postmark,Item Type Metadata:Written Message,added,collection_id,Collection_Name,featured,files_count,item_type_id,item_type_name,modified,owner_id,public,tags,url
3437,no_image_found,"Stretton, Hesba",1871,fair|YA,1|Shelf,,"Dodd, Mead & Company, Publishers|New York","823.8
STR","Max Kromer: a story of the seige of Strasburg, 1970",,,,,,,2020-04-07T19:05:19+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3437
3438,no_image_found,,1941,fair,2|Shelf,,The World Publishing Company|USA,423,Webster's new concise illustrated dictionary,,,,,,,2020-04-07T19:05:19+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3438
3439,no_image_found,"Milne, William J.",1895,poor|Julia Parker,3|Shelf,https://archive.org/details/standardarithme01milngoog/page/n7#,American Book Company|New York,"513
MIL",Standard arithmetic,,,,,,,2020-04-07T19:05:19+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3439
3440,no_image_found,"Caskoden, Edwin",1907,fair|Julia from Emee Christmas 1907,4|Shelf,,Grosset & Dunlap Publishers|New York,,When knighthood was in flower,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3440
3441,no_image_found,"Hyde, Mary F.",1905,fair,5|Shelf,https://archive.org/details/twobookcourseine00maryrich#,"D. C. Heath & Co., Publishers|Boston","117.2
HYD",Two-book course in English,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3441
3442,no_image_found,,1912,good,6|Shelf,https://books.google.com/books?id=oZpFAQAAMAAJ&pg=PA1&lpg=PA1&dq=state+of+nj+thirty-ninth+annual+report+of+the+state+board+of+agriculture+1911&source=bl&ots=FPWwT5tfT_&sig=8B8f6rBulS3xts7uP1vHbL1l8b8&hl=en&sa=X&ved=2ahUKEwjfp7yzuKLeAhUvw1kKHWWdCMQQ6AEwBHo#,"MacCrellish & Quigley, State Printers|Trenton, N.J.",630.9,State of New Jersey Thirty-Ninth Annual Report of the State Board of Agriculture,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3442
3443,no_image_found,"Bowes, Major Edward",1939,fair,7|Shelf,https://archive.org/details/versesilike00bowe#,"Garden City Publishing Co., Inc.|New York","821.08
BOW",Verses I like,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3443
3444,no_image_found,"Starke, D.",1916,good,8|Shelf,https://archive.org/details/poisehowtoattain00star/page/n5#,Funk & Wagnalls Company|New York,"170
STA",Poise how to attain it,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3444
3445,no_image_found,"Carr, Harry",1932,fair,9|Shelf,,Houghton Mifflin Company|New York,"917.8
CAR",The west is still wild,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3445
3446,no_image_found,Xanthes,1916,fair,10|Shelf,https://archive.org/details/speechhowtouseit00blan/page/n5#,Funk & Wagnalls Company|New York,"137
XAN",Speech how to use it effectively,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3446
3447,no_image_found,"Hadida, Sophie C.",1930,fair|Julia G. Parker,11|Shelf,,G. P. Putman's Sons|New York,"428.3
HAD",Pitfalls in English and how to avoid them,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3447
3448,no_image_found,"Fisher, Clyde",1942,good,12|Shelf,,The World Publishing Company|Cleveland and New York,"523
FIS",Exploring the heavens,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3448
3449,no_image_found,"Rose, Tony and Benson, Martin",1951,good,13|Shelf,,Focal Press|London and New York,"791.4
ROS",How to act for amateur films,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3449
3450,no_image_found,"Bau, N.",1956,fair,14|Shelf,,Focal Press|London and New York,"778.5349
BAU",How to make 8 mm. films as an amateur,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3450
3451,no_image_found,"Jaffe, Bernard",1960,fair,15|Shelf,http://www.ditext.com/jaffe/crucibles.pdf#,A Premier Book|New York,"540.9
JAF",Crucibles: the story of chemistry from ancient alchemy to nuclear fission,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3451
3452,no_image_found,"Belford, Robert James",1886,fair,16|Shelf,https://archive.org/details/ahistoryuniteds00jonegoog/page/n6#,The World Publishing Company|New York,"973.02
BEL",A history of the United States in chronological order from A.D. 432 to the present time,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3452
3453,no_image_found,"Olmstead, Rev. J. Munson",,poor|John A. Kemp February 15th 1980,17|Shelf,,William L. Allison|New York,"222.11
OLM",Noah and his times. Embracing the consideration of various inquiries relative to the antediluvian and earlier postdiluvian periods,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3453
3454,no_image_found,"Longfellow, Henry Wadsworth",,poor,18|Shelf,,Hurst & Co|New York,"811.3
LON",Poems,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3454
3455,no_image_found,"Lane, Harriet",1922,good,19|Shelf,,Social Mentor Publications|New York,"395
LAN",The book of culture,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3455
3456,no_image_found,"Tennyson, Alfred Tennyson",1879,"good|To Maggie, from B. to J. Christmas, 1878.",20|Shelf,https://archive.org/details/poeticalwksalfre00tenniala#,"Houghton, Osgood, and Company|Boston","821.81
TEN","The poetical works of Alfred Tennyson, poet laureate.",,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3456
3457,no_image_found,,1992,excellent,21|Shelf,,"Office of the Monmouth County Clerk|Freehold, New Jersey",929.3,Manumission book of Monmouth County 1791 - 1844,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3457
3458,no_image_found,"Packard, S. S. (Silas Sadler)",1884,fair|Frank King,22|Shelf,,S.S. Packard|New York,"651.5
PAC",Packard's new manual of book-keeping and correspondence,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3458
3459,no_image_found,"Jackson, Josephine A. (Josephine Agnes) and Salisbury, Helen M.",,,23|Shelf,,,"131
JAC",Outwitting our nerves,,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3459
3460,no_image_found,"Bronson, Ruth Muskrat",1944,fair,24|Shelf,https://archive.org/details/in.ernet.dli.2015.89536/page/n7#,Friendship Press|New York,"970.004
BRO","Indians are people, too",,,,,,,2020-04-07T19:05:20+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3460
3461,no_image_found,"Green, W.C.",1922,good,25|Shelf,,Social Mentor Publications|New York,"395
GRE",The book of good manners,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3461
3462,no_image_found,"Wheeler, Mary Wright",1933,good,26|Shelf,,The Bobbs-Merrill Company|Indianapolis,"649.8
WHE",Amateur nurse,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3462
3463,no_image_found,"Charnwood, Lord",1938,fair,27|Shelf,,"Garden City Publishing Co., Inc.|New York","973.7
CHA",Abraham Lincoln,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3463
3464,no_image_found,"Sinclair, Eugene",1859,poor,28|Shelf,,G.W. Cottrell|Boston,"809.1
SIN","A gift for you, or prose and poetic gems",,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3464
3465,no_image_found,"Hunter, George William",1907,"poor|Alice Emright, Samuel Dixon",29|Shelf,https://archive.org/details/elementsofbiolog00hunt/page/n7#,American Book Company|New York,"570
HUN",Elements of biology,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3465
3466,no_image_found,"Massey, Ellen Gray",1978,"good|Christmas 1980, 
To Stan 
with love from all of the Sickles",30|Shelf,https://archive.org/details/bittersweetcount00elle#,Anchor Books|New York,"976.71
MAS",Bittersweet country,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3466
3467,no_image_found,"Bardford, Sarah H.",1863,"poor|Mr. Henry Parker 
July 26th 1866 
from the Ladies [sic] at Long Branch N.J.|YA",31|Shelf,,Anson D.F. Randolf|New York,"970.015
BAR",The story of Columbus simplified for the young folks.,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3467
3468,no_image_found,"Fourdrinier, Harriet Elizabeth",1851?,"poor|Lottie Parker presented by her Uncle [sic] 
Nov [sic]. 
Jarratt Morford presented this book to [sic] Parker|YA",32|Shelf,"https://books.google.com/books?id=8slEAAAAIAAJ&pg=PA28&lpg=PA28&dq=Hints+for+happy+hours,+or+amusement+for+all+ages.&source=bl&ots=eJFrz_jNhR&sig=5l5x9eMGZ5cIc1MtxtmPSvH0maM&hl=en&sa=X&ved=2ahUKEwjEvIrRoaXeAhWEz4MKHUVzA-IQ6AEwAXoECAgQAQ#v=onepage&q=Hints%2",Munroe and Francis|Boston,"823.8
FOU","Hints for happy hours: or, amusement for all ages.",,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3468
3469,no_image_found,"Brook, Sarah",1882,fair|Fair Haven|YA,33|Shelf,,Harper & Brothers|New York,"944
BRO",French history for English children,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3469
3470,no_image_found,"Allderdice, Mrs. E. W.",1881,fair|Julia M Parker|YA,34|Shelf,https://archive.org/details/overthehillwhite00alldrich#,Denison & Company|New York,"811.4
ALL",Over the hill to the White House,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3470
3471,no_image_found,"Butler, Ellis Parker",1906,fair|YA,35|Shelf,https://archive.org/details/pigsispigs00butliala/page/n7#,A.L. Burt Company|New York,"813.52
BUT",Pigs is pigs,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3471
3472,no_image_found,"Croft, Terrell",1913,"fair|Henry [sic] Parker c/o Empire Steel & Iron Co. Catasauqua, Pa.",36|Shelf,https://archive.org/details/americanelectri00crofgoog/page/n8#,"McGraw-Hill Book Company, Inc.|New York","621.31924
CRO",American electricians' handbook,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3472
3473,no_image_found,"Lowe, Paul E.",1910,fair,37|Shelf,,David McKay|Philadelphia,"621.3
LOW",Compendium of applied electricity 214 illustrations,,,,,,,2020-04-07T19:05:21+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3473
3474,no_image_found,"Woolard, Samuel Francis",1908,"fair|To Susie 
With many happy returns of the day. 
Lura May 11, 1991.",38|Shelf,https://archive.org/details/picturesmemoryc01woolgoog/page/n10#,"The Goldsmith-Woolard Publishing Co.|Wichita, Kansas","811.08
WOO",Pictures of memory,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3474
3475,no_image_found,"Grover, Edwin Osgood",1916,fair,39|Shelf,https://babel.hathitrust.org/cgi/pt?id=hvd.hn6kl9;view=1up;seq=1#,P.F. Volland & Co. |New York,"808.8
GRO",From friend to friend a partnership in friendship,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3475
3476,no_image_found,"Henry, W.A. and Morrison, F.B.",1919,"fair|J. Stanley Parker 
Little Silver, N.J. 
Short Courses 
Nov. 17, 1919",40|Shelf,https://archive.org/details/feedsfeedingabr00henr/page/n7#,"The Henry-Morrison Company|Madison, Wisconsin","636.085
HEN",Feeds and feeding abridged,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3476
3477,no_image_found,"Montgomery, E.G.",1918,"good|J. Stanley Parker 
Little Silver, N.J. 
Short Courses 
Nov. 17, 1919",41|Shelf,https://archive.org/details/cu31924003373655/page/n7#,J.B. Lippencott Company |Philadelphia,"633
MON",Productive farm crops,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:18+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3477
3478,no_image_found,"Lewis, Harry R.",1919,"good|J. Stanley Parker 
Little Silver, N.J. 
Short Courses
 Nov. 17, 1919",42|Shelf,https://archive.org/details/cu31924003040346#,J.B. Lippencott Company |Philadelphia,"636.5
LEW",Productive poultry husbandry,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3478
3479,no_image_found,"Lipman, Jacob G.",1912,"good|Douglas Parker
 Little Silver N.J. 
Nov. 18, 1912.",43|Shelf,https://archive.org/details/cu31924031273232/page/n7#,The Macmillan Company|New York,"631
LIP",Bacteria in relation to country life,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3479
3480,no_image_found,"Voorhees,  Edward B.",1900,fair,44|Shelf,https://archive.org/details/fertilizerssourc00vooriala/page/n7#,The Macmillan Company|New York,"631
VOO",Fertilizers,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3480
3481,no_image_found,"Watts, Ralph L.",1912,"fair|Geo. Douglas Parker 
Little Silver, N.J. 
Nov. 18, 1912 
Rutgers Short Courses",45|Shelf,https://archive.org/details/vegetablegardeni00wattrich/page/n3#,Orange Judd Company|New York,"635
WAT",Vegetable gardening,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3481
3482,no_image_found,"Bailey, L.H.",1912,"fair|Geo. D. Parker 
Rutgers New Brunswick",46|Shelf,https://archive.org/details/CAT10946443/page/n9#,The Macmillan Company|New York,"630.97
BAI",Farm and garden rule-book,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3482
3483,no_image_found,"Waugh, F.A.",1912,"fair|Geo. Douglas Parker 
Little Silver, N.J. 
Nov. 18, 1912 
Rutgers Short Course",47|Shelf,https://archive.org/details/americanappleorc00waugrich/page/n7#,Orange Judd Company|New York,"634.11
WAU",The american apple orchard,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3483
3484,no_image_found,"Harper, M.W.",1911,fair,48|Shelf,https://archive.org/details/manualoffarmanim00harp/page/n9#,The Macmillan Company|New York,"636
HAR",Manual of farm animals,,,,,,,2020-04-07T19:05:22+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3484
3485,no_image_found,"Roberts, Isaac Phillips",1900,fair,49|Shelf,../../../AppData/Downloads/archive.org/details/farmsteadmaking00robegoog/page/n7#,The Macmillan Company|New York,"630.8
ROB",The farmstead,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3485
3486,no_image_found,"Moore, R.",1882,"poor|Lurie (?) A. Smith 
Little Silver, N.J.",50|Shelf,https://archive.org/details/universalassista00moor_0/page/n7#,R. Moore|New York,"602
MOO","The universal assistant, and complete mechanic, containing over one million industrial facts, calculations, receipts, processes, trade secrets, rules, business forms, legal items, etc., in every occupation, from the household to the manufactory,",,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3486
3487,no_image_found,"Ogden, Henry N.",1911,fair,51|Shelf,https://archive.org/details/ruralhygiene00ogde/page/n5#,The Macmillan Company|New York,"613
OGD",Rural Hygiene,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3487
3488,no_image_found,"Smith, John B.",1912,good,52|Shelf,https://archive.org/details/ourinsectfriends00smit#,J.B. Lippencott Company |Philadelphia,"595.7
SMI","Our insect friends and enemies; the relation of insects to man, to other animals, to one another, and to plants, with a chapter on the war against insects,",,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3488
3489,no_image_found,"Montgomery,D.H.",1910,poor|HISTORY,53|Shelf,https://archive.org/details/leadingfactsofam01mont/page/n9#,Ginn and Company|Boston,"973
MON",The leading facts of American history,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3489
3490,no_image_found,"Milne, William J.",1894,fair,54|Shelf,https://archive.org/details/elementsalgebra02milngoog/page/n6#,American Book Company|New York,"512
MIL",Elements of algebra : a course for grammar schools and beginners in public and private schools,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3490
3491,no_image_found,"Van Meter, Ralph A.",1928,fair,55|Shelf,https://archive.org/details/bushfruitproduct00vanm/page/n7#,"Orange Judd Publishing Company, Inc.|New York","634.7
VAN",Bush fruit production,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3491
3492,no_image_found,"Fraser, Samuel",1926,fair,56|Shelf,,"Orange Judd Publishing Company, Inc.|New York","634.7
FRA","The strawberry, containing practical directions for the propagation, culture, harvesting and marketing of strawberries for profit",,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3492
3493,no_image_found,"Mayhew, Edward",1877,poor,57|Shelf,https://archive.org/details/illustratedhors07mayhgoog/page/n10#,D. Appleton & Company|New York,"619.1
MAY","The illustrated horse doctor : being an accurate and detailed account of the various diseases to which the equine race are subjected ; together with the latest mode of treatment, and all the requisite prescriptions",,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3493
3494,no_image_found,"Drake, John & et al",1896,poor,58|Shelf,https://archive.org/details/practicalbookfor00spri/page/n5#,"King-Richardson Publishing Co.|Springfield, Mass.","332.024
DRA",A practical book for practical people,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3494
3495,no_image_found,"Storm, Barry",1945,fair,59|Shelf,https://babel.hathitrust.org/cgi/pt?id=uc1.$b32802;view=1up;seq=9#,"Southwest Publishing Company|Tortilla Flat, Arizona","622.34
STO",Thunder gods gold,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3495
3496,no_image_found,"Seaver, George",1947,good|enclosed note: Merry Christmas from Bob and Jinny We hope you all will enjoy this.,60|Shelf,,Harper & Brothers Pulbishers|New York,"922.443
SEA",Albert Schweitzer : the man and his mind,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3496
3497,no_image_found,,1955,"good|Sears, Roebuck and Company",61|Shelf,,Midwest Technical Publications,621.9,Power tools…and how to use them a Craftsman handbook,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3497
3498,no_image_found,"Bolton, Joe",1957,good,62|Shelf,,Thomas Y. Crowell Company|New York,"551.5
BOL",The wind and the weather,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3498
3499,no_image_found,"Myers, John Myers",1969,"good|To Julie and Stan, form Harvey Christmas, '73",63|Shelf,,"Prentice-Hall, Inc.|Englewood Cliffs, New Jersey","972.020922
MYE",The Westerners : a roundup of pioneer reminiscences,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3499
3500,no_image_found,"Smith, Samuel Stelle",1983,"good|Merry Christmas Julia, Sam Smith",64|Shelf,,"Humanities Press Inc.|Atlantic Highlands, NJ","973.20924
SMI","Lewis Morris, Anglo-American statesman, ca. 1613-1691",,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3500
3501,no_image_found,"Reynolds, Quentin",1963,good,65|Shelf,,Random House|New York,"921
REY",Winston Churchill,,,,,,,2020-04-07T19:05:23+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3501
3502,no_image_found,"Franklin, Benjamin",1939,fair|Robert H. Anderson Jr..(?),66|Shelf,,"PocketBooks, Inc.|New York","973.3092
FRA",The autobiography of Benjamin Franklin,,,,,,,2020-04-07T19:05:24+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3502
3503,no_image_found,"Sylvester, Jerry",1956,good,67|Shelf,https://babel.hathitrust.org/cgi/pt?id=coo.31924002202640;view=1up;seq=1#,"The Stackpole Company|Harrisburg, Pennsylvania","799.16
SY:",Salt water fishing is easy,,,,,,,2020-04-07T19:05:24+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3503
3504,no_image_found,"Lyman, Henry",1955,fair,68|Shelf,,A.S. Barnes and Company|New York,"799.1758
LYM",Bluefishing,,,,,,,2020-04-07T19:05:24+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3504
3505,no_image_found,"Kinney, J.P.",1972,good|enclosed Christmas card from Martha and J.P. and a an article about the author,69|Shelf,,"J.P. Kenny|Hartwick, New York","929.2
KIN",My first ninety-five years,,,,,,,2020-04-07T19:05:24+00:00,1,The Parker Homestead Book Collection,False,0,1,Text,2020-07-01T16:13:17+00:00,65670,True,,https://theparkerhomestead.omeka.net/api/items/3505
